world,humans,sample,coordinator,wall_time,success,all_arrived,robot_collision,robots_arrived,makespan,sum_of_costs,min_robot_robot_dist,min_human_robot_dist,time_near_humans,human_encounters,stuck_time,deadlock_time,replans,solver_calls,episode_time,stat_solver_time,stat_local_repairs,stat_coupled_repairs,stat_global_replans,stat_repair_failures,stat_rejected_repairs,stat_kept_plans,stat_blocked_triggers,stat_risk_triggers,stat_step_duration,stat_solver_failures
narrow_corridors,0,0,mapf,4.795493125915527,0.0,1.0,1.0,5.0,111.8,420.6,0.22119900542271861,nan,0.0,0.0,150.8,13.800000000000011,205.0,206.0,113.0,0.02860739999999999,,,,,,,,,,0
narrow_corridors,0,0,pbc,3.551886558532715,1.0,1.0,0.0,5.0,145.6,475.40000000000003,1.0126050562781128,nan,0.0,0.0,208.8,0.0,0.0,0.0,146.6,,,,,,,,,,,
narrow_corridors,0,1,adg_cbs,0.505495548248291,1.0,1.0,0.0,5.0,101.4,426.00000000000006,1.425,nan,0.0,0.0,149.79999999999998,0.0,21.0,22.0,102.6,0.0010792000000000002,21,0,0,0,0,0,21,0,3.5442289836853833,
narrow_corridors,0,1,ha_cbs,1.1421301364898682,1.0,1.0,0.0,5.0,101.4,426.00000000000006,1.425,nan,0.0,0.0,149.79999999999998,0.0,21.0,22.0,102.6,0.0014204999999999997,21,0,0,0,0,0,21,0,3.5442289836853833,
narrow_corridors,0,1,mapf,3.971726894378662,0.0,1.0,1.0,5.0,92.0,428.79999999999995,0.0268328157299975,nan,0.0,0.0,140.40000000000003,0.0,169.0,170.0,93.2,0.02650689999999999,,,,,,,,,,0
narrow_corridors,0,1,pbc,3.7047672271728516,1.0,1.0,0.0,5.0,138.2,482.19999999999993,1.030303353386759,nan,0.0,0.0,209.99999999999997,5.599999999999994,0.0,0.0,146.6,,,,,,,,,,,
narrow_corridors,0,2,adg_cbs,0.5971109867095947,1.0,1.0,0.0,5.0,113.8,447.0,1.2862834057858321,nan,0.0,0.0,159.6,0.0,24.0,25.0,115.0,0.0012523999999999999,24,0,0,0,0,0,24,0,2.655486614365273,
narrow_corridors,0,2,ha_cbs,0.9911186695098877,1.0,1.0,0.0,5.0,113.8,447.0,1.2862834057858321,nan,0.0,0.0,159.6,0.0,24.0,25.0,115.0,0.0015719,24,0,0,0,0,0,24,0,2.655486614365273,
narrow_corridors,0,2,mapf,5.596294641494751,1.0,1.0,0.0,5.0,133.2,447.2,0.6062111843244067,nan,0.0,0.0,163.60000000000005,0.0,244.0,245.0,134.2,0.03691929999999997,,,,,,,,,,0
narrow_corridors,0,2,pbc,3.370636224746704,1.0,1.0,0.0,5.0,124.0,473.6,1.027175739588898,nan,0.0,0.0,206.80000000000007,0.0,0.0,0.0,125.0,,,,,,,,,,,
narrow_corridors,0,3,adg_cbs,0.5846431255340576,1.0,1.0,0.0,5.0,114.8,493.40000000000003,0.9739999999999993,nan,0.0,0.0,192.20000000000002,0.0,23.0,24.0,116.0,0.0011977,23,0,0,0,0,0,23,0,5.3019097981244325,
narrow_corridors,0,3,ha_cbs,0.9685266017913818,1.0,1.0,0.0,5.0,114.8,493.40000000000003,0.9739999999999993,nan,0.0,0.0,192.20000000000002,0.0,23.0,24.0,116.0,0.0014833,23,0,0,0,0,0,23,0,5.3019097981244325,
narrow_corridors,0,3,mapf,4.460067510604858,0.0,1.0,1.0,5.0,104.2,479.59999999999997,0.4127529527453443,nan,0.0,0.0,176.39999999999998,0.0,191.0,192.0,105.2,0.035796200000000035,,,,,,,,,,0
narrow_corridors,0,3,pbc,4.365333557128906,1.0,1.0,0.0,5.0,141.6,550.6,0.6202612352871975,nan,0.0,0.0,282.4,0.0,0.0,0.0,142.6,,,,,,,,,,,
narrow_corridors,0,4,adg_cbs,0.5361692905426025,1.0,1.0,0.0,5.0,108.4,450.19999999999993,1.049,nan,0.0,0.0,161.0,0.0,20.0,21.0,109.6,0.000897,20,0,0,0,0,0,20,0,3.5137713841978666,
narrow_corridors,0,4,ha_cbs,0.8104813098907471,1.0,1.0,0.0,5.0,108.4,450.19999999999993,1.049,nan,0.0,0.0,161.0,0.0,20.0,21.0,109.6,0.0011888,20,0,0,0,0,0,20,0,3.5137713841978666,
narrow_corridors,0,4,mapf,4.723166227340698,0.0,1.0,1.0,5.0,109.2,445.40000000000003,0.008062257748298543,nan,0.0,0.0,164.59999999999997,0.0,200.0,201.0,110.4,0.028720600000000013,,,,,,,,,,0
narrow_corridors,0,4,pbc,6.620640516281128,0.0,0.0,0.0,3.0,nan,nan,1.0669817243045923,nan,0.0,0.0,960.8,260.0,0.0,0.0,400.0,,,,,,,,,,,
