world,humans,sample,coordinator,wall_time,success,all_arrived,robot_collision,robots_arrived,makespan,sum_of_costs,min_robot_robot_dist,min_human_robot_dist,time_near_humans,human_encounters,stuck_time,deadlock_time,replans,solver_calls,episode_time,stat_solver_time,stat_local_repairs,stat_coupled_repairs,stat_global_replans,stat_repair_failures,stat_rejected_repairs,stat_kept_plans,stat_blocked_triggers,stat_risk_triggers,stat_step_duration,stat_solver_failures
depot,10,4,mapf,4.628816366195679,1.0,1.0,0.0,5.0,92.8,404.8,1.0913807768143982,0.02202271554554457,33.00000000000001,15.0,7.800000000000001,0.0,170.0,171.0,94.0,0.021508299999999994,,,,,,,,,,0
depot,20,0,ha_cbs_l0,1.978062391281128,1.0,1.0,0.0,5.0,121.8,454.0,1.0977285638991088,0.02968164415931047,78.39999999999999,23.0,12.600000000000005,0.0,4.0,5.0,123.0,0.0008904999999999999,4,0,0,0,0,0,4,0,3.084129236484212,
depot,20,0,ha_cbs_l1,3.489455223083496,1.0,1.0,0.0,5.0,114.4,439.40000000000003,1.1311980374806165,0.02968164415931047,70.80000000000001,24.0,14.399999999999999,0.0,3.0,5.0,115.6,0.0038412,2,1,0,0,0,0,2,1,3.785807155202903,
depot,20,0,ha_cbs_l16,2.2422757148742676,1.0,1.0,0.0,5.0,126.8,491.4,1.0861330489401382,0.02968164415931047,44.39999999999997,8.0,43.2,0.0,2.0,3.0,128.0,0.0481624,2,0,0,0,0,0,2,0,2.5974945282014783,
depot,20,0,ha_cbs_l2,3.069863796234131,1.0,1.0,0.0,5.0,101.4,432.0,1.0586467777308914,0.03269556544854382,55.19999999999997,18.0,11.799999999999997,0.0,3.0,6.0,102.6,0.0475792,3,0,0,0,0,1,3,1,2.800241090807346,
depot,20,0,ha_cbs_l4,3.3555092811584473,1.0,1.0,0.0,5.0,127.4,470.20000000000005,1.0868509557432429,0.024083189157583784,55.99999999999996,12.0,43.999999999999986,0.0,4.0,5.0,128.6,0.03803849999999999,4,0,0,0,0,0,4,0,2.5492567526037995,
depot,20,0,ha_cbs_l8,2.8193604946136475,1.0,1.0,0.0,5.0,126.8,491.4,1.0861330489401382,0.02968164415931047,44.39999999999997,8.0,43.2,0.0,2.0,3.0,128.0,0.1899045,2,0,0,0,0,0,2,0,2.5974945282014783,
depot,20,0,mapf,5.286210060119629,1.0,1.0,0.0,5.0,96.6,426.4,1.16,0.030413812651491474,52.999999999999986,19.0,7.400000000000002,0.0,177.0,178.0,97.8,0.02668100000000001,,,,,,,,,,0
depot,20,1,ha_cbs_l0,1.570373296737671,1.0,1.0,0.0,5.0,100.6,415.4,1.16,0.07915806970865329,51.99999999999999,13.0,3.3999999999999986,0.0,2.0,3.0,101.6,0.0006511,2,0,0,0,0,0,2,0,2.899968459927546,
depot,20,1,ha_cbs_l1,3.3227336406707764,1.0,1.0,0.0,5.0,102.0,405.4,1.1600000000000001,0.07915806970865329,47.19999999999999,12.0,3.3999999999999986,0.0,2.0,6.0,103.0,0.0066283,1,1,0,0,0,1,1,2,2.889007625941456,
depot,20,1,ha_cbs_l16,2.1846039295196533,1.0,1.0,0.0,5.0,133.2,516.4,1.1220017825297781,0.07021395872616824,33.99999999999997,11.0,44.0,0.0,2.0,3.0,134.4,0.0709791,2,0,0,0,0,0,2,0,2.8304946743155077,
depot,20,1,ha_cbs_l2,2.8210537433624268,1.0,1.0,0.0,5.0,100.2,434.4,1.0729864864013903,0.06746851117373276,36.599999999999994,11.0,12.800000000000004,0.0,3.0,6.0,101.2,0.0287141,3,0,0,0,0,1,3,1,3.070621821573033,
depot,20,1,ha_cbs_l4,3.108020544052124,1.0,1.0,0.0,5.0,114.0,432.8,1.0565798597361205,0.0802309167341375,31.99999999999999,8.0,25.8,0.0,3.0,6.0,115.0,0.04169160000000001,3,0,0,0,0,1,3,1,2.6111891698492395,
depot,20,1,ha_cbs_l8,2.9923689365386963,1.0,1.0,0.0,5.0,133.2,516.4,1.1220017825297781,0.07021395872616824,33.99999999999997,11.0,44.0,0.0,2.0,3.0,134.4,0.4745712,2,0,0,0,0,0,2,0,2.8304946743155077,
depot,20,1,mapf,5.503098011016846,1.0,1.0,0.0,5.0,100.6,435.4,1.16,0.04560701700396599,59.19999999999999,18.0,4.999999999999993,0.0,184.0,185.0,101.6,0.026727199999999986,,,,,,,,,,0
depot,20,2,ha_cbs_l0,1.768310785293579,1.0,1.0,0.0,5.0,106.0,435.0,1.16,0.06016643582596535,50.00000000000002,25.0,14.6,0.0,4.0,5.0,107.0,0.0007151,4,0,0,0,0,0,4,0,2.5384523816210964,
depot,20,2,ha_cbs_l1,3.2493062019348145,1.0,1.0,0.0,5.0,111.6,444.79999999999995,1.1600000000000001,0.06016643582596535,54.20000000000002,26.0,12.6,0.0,3.0,4.0,112.8,0.003306,3,0,0,0,0,0,3,0,2.537145476024294,
depot,20,2,ha_cbs_l16,3.433553457260132,1.0,1.0,0.0,5.0,196.2,640.2,1.117119510168899,0.0776659513557909,48.00000000000003,12.0,70.2,0.0,10.0,11.0,197.2,0.1001816,10,0,0,0,0,0,10,0,3.458325815134952,
