world,humans,sample,coordinator,wall_time,success,all_arrived,robot_collision,robots_arrived,makespan,sum_of_costs,min_robot_robot_dist,min_human_robot_dist,time_near_humans,human_encounters,stuck_time,deadlock_time,replans,solver_calls,episode_time,stat_solver_time,stat_local_repairs,stat_coupled_repairs,stat_global_replans,stat_repair_failures,stat_rejected_repairs,stat_kept_plans,stat_blocked_triggers,stat_risk_triggers,stat_step_duration,stat_solver_failures
depot,20,1,ha_cbs,2.789201021194458,1.0,1.0,0.0,5.0,114.0,432.8,1.0565798597361205,0.0802309167341375,31.99999999999999,8.0,25.8,0.0,3.0,6.0,115.0,0.0291835,3,0,0,0,0,1,3,1,2.6111891698492395,
depot,20,1,ha_cbs_mod,17.51912236213684,1.0,1.0,0.0,5.0,133.0,495.4,1.0545634167749227,0.06627216610312431,36.39999999999999,8.0,30.200000000000006,0.0,8.0,19.0,134.2,0.0879182,6,2,0,0,0,4,5,7,2.790866955162884,
depot,20,1,ha_cbs_norepair,1.3356842994689941,1.0,1.0,0.0,5.0,120.6,469.0,1.0565798597361205,0.07021395872616824,31.999999999999982,10.0,32.599999999999994,0.0,0.0,1.0,121.6,0.0260465,0,0,0,0,0,0,0,0,2.9387217993459887,
depot,20,1,mapf,4.119379997253418,1.0,1.0,0.0,5.0,100.6,435.4,1.16,0.04560701700396599,59.19999999999999,18.0,4.999999999999993,0.0,184.0,185.0,101.6,0.026782300000000012,,,,,,,,,,0
depot,20,1,pbc,4.379263877868652,1.0,1.0,0.0,5.0,91.4,407.4,1.16,0.09838699100999083,44.79999999999999,11.0,2.400000000000002,0.0,0.0,0.0,92.6,,,,,,,,,,,
depot,20,2,adg_cbs,1.254418134689331,1.0,1.0,0.0,5.0,106.0,435.0,1.16,0.06016643582596535,50.00000000000002,25.0,14.6,0.0,4.0,5.0,107.0,0.0004312,4,0,0,0,0,0,4,0,2.5384523816210964,
depot,20,2,ha_cbs,3.593338966369629,1.0,1.0,0.0,5.0,149.2,562.0,1.092055401525032,0.0776659513557909,41.19999999999998,12.0,55.79999999999999,0.0,9.0,10.0,150.4,0.0288,9,0,0,0,0,0,9,0,3.4213764145301244,
depot,20,2,ha_cbs_mod,14.930239915847778,1.0,1.0,0.0,5.0,107.4,454.6,1.0500595221224363,0.06016643582596535,49.999999999999986,16.0,20.0,0.0,5.0,22.0,108.6,2.1278969000000005,2,3,0,1,2,4,2,8,2.8469768769882347,
depot,20,2,ha_cbs_norepair,1.4584946632385254,1.0,1.0,0.0,5.0,129.8,526.2,1.1110882053194515,0.0776659513557909,38.999999999999986,15.0,58.199999999999996,0.0,0.0,1.0,130.8,0.0298922,0,0,0,0,0,0,0,0,2.7575259012954305,
depot,20,2,mapf,4.258418560028076,1.0,1.0,0.0,5.0,104.2,467.0,1.16,0.030083217912982633,54.79999999999999,20.0,19.2,0.0,191.0,192.0,105.4,0.025867600000000004,,,,,,,,,,0
depot,20,2,pbc,4.913352012634277,1.0,1.0,0.0,5.0,99.0,449.40000000000003,1.0300174755799045,0.02302172886644259,49.79999999999998,21.0,25.20000000000001,0.0,0.0,0.0,100.0,,,,,,,,,,,
depot,20,3,adg_cbs,1.2029294967651367,1.0,1.0,0.0,5.0,107.4,450.2,1.16,0.01389244398944976,73.40000000000002,28.0,21.199999999999996,0.0,10.0,11.0,108.6,0.0010616999999999998,10,0,0,0,0,0,10,0,2.697659258840722,
depot,20,3,ha_cbs,3.044219732284546,1.0,1.0,0.0,5.0,117.6,466.6,1.1065224805669336,0.028284271247461926,56.199999999999996,12.0,19.20000000000001,0.0,7.0,8.0,118.8,0.04123569999999999,7,0,0,0,0,0,6,1,4.04031692839486,
depot,20,3,ha_cbs_mod,14.289418935775757,1.0,1.0,0.0,5.0,140.0,516.1999999999999,1.0534690313435888,0.026305892875931682,61.20000000000001,16.0,50.4,0.0,4.0,22.0,141.0,0.16016330000000004,2,2,0,0,0,6,2,8,2.6554904904314434,
depot,20,3,ha_cbs_norepair,1.5671725273132324,1.0,1.0,0.0,5.0,160.2,529.5999999999999,1.109490874230158,0.015297058540778934,77.60000000000002,18.0,53.800000000000004,0.0,0.0,1.0,161.4,0.037399,0,0,0,0,0,0,0,0,3.442736590642991,
depot,20,3,mapf,4.714325666427612,1.0,1.0,0.0,5.0,117.4,452.4,1.16,0.025942243542145815,78.00000000000001,28.0,27.400000000000013,0.0,215.0,216.0,118.4,0.0281277,,,,,,,,,,0
depot,20,3,pbc,4.793948173522949,1.0,1.0,0.0,5.0,109.2,433.20000000000005,1.16,0.0148660687473186,65.39999999999998,27.0,12.79999999999999,0.0,0.0,0.0,110.4,,,,,,,,,,,
depot,20,4,adg_cbs,1.2135124206542969,1.0,1.0,0.0,5.0,117.6,452.40000000000003,1.16,0.016155494421403505,60.199999999999996,22.0,15.399999999999999,0.0,3.0,4.0,118.8,0.0005622,3,0,0,0,0,0,3,0,3.085420736159328,
depot,20,4,ha_cbs,2.8331410884857178,1.0,1.0,0.0,5.0,136.0,504.20000000000005,1.0789518061526198,0.0787718223732322,62.19999999999999,25.0,65.80000000000001,0.0,4.0,5.0,137.2,0.038747300000000005,4,0,0,0,0,0,4,0,2.536119600189899,
depot,20,4,ha_cbs_mod,16.49117374420166,1.0,1.0,0.0,5.0,172.0,553.4000000000001,1.1085215379053306,0.013000000000000464,57.59999999999998,23.0,51.20000000000001,0.0,10.0,32.0,173.2,2.107958699999999,8,2,0,0,1,8,5,13,3.438091356263263,
depot,20,4,ha_cbs_norepair,1.2822208404541016,1.0,1.0,0.0,5.0,136.0,504.20000000000005,1.0789518061526198,0.0787718223732322,62.19999999999999,25.0,65.80000000000001,0.0,0.0,1.0,137.2,0.0361989,0,0,0,0,0,0,0,0,2.5713086490839685,
depot,20,4,mapf,3.814633369445801,1.0,1.0,0.0,5.0,101.4,431.0,1.16,0.048259714048054736,56.80000000000001,21.0,10.399999999999991,0.0,186.0,187.0,102.6,0.022122199999999995,,,,,,,,,,0
depot,20,4,pbc,3.923393487930298,1.0,1.0,0.0,5.0,103.8,428.4,1.16,0.03580502757993619,54.40000000000002,23.0,11.399999999999995,0.0,0.0,0.0,105.0,,,,,,,,,,,
narrow_corridors,0,0,adg_cbs,0.22940874099731445,1.0,1.0,0.0,5.0,63.8,291.59999999999997,1.3369999999999997,nan,0.0,0.0,12.2,0.0,3.0,4.0,65.0,0.000475,3,0,0,0,0,0,3,0,2.948680853185355,
narrow_corridors,0,0,ha_cbs,0.3552861213684082,1.0,1.0,0.0,5.0,63.8,291.59999999999997,1.3369999999999997,nan,0.0,0.0,12.2,0.0,3.0,4.0,65.0,0.0004799,3,0,0,0,0,0,3,0,2.948680853185355,
narrow_corridors,0,0,ha_cbs_mod,0.3656494617462158,1.0,1.0,0.0,5.0,63.8,291.59999999999997,1.3369999999999997,nan,0.0,0.0,12.2,0.0,3.0,4.0,65.0,0.00043640000000000004,3,0,0,0,0,0,3,0,2.948680853185355,
narrow_corridors,0,0,ha_cbs_norepair,0.2136526107788086,1.0,1.0,0.0,5.0,63.8,291.59999999999997,1.3369999999999997,nan,0.0,0.0,12.2,0.0,0.0,1.0,65.0,0.000392,0,0,0,0,0,0,0,0,3.317320853185361,
narrow_corridors,0,0,mapf,2.440685749053955,1.0,1.0,0.0,5.0,56.2,272.0,1.6851824827003157,nan,0.0,0.0,7.600000000000005,0.0,104.0,105.0,57.4,0.017345499999999996,,,,,,,,,,0
narrow_corridors,0,0,pbc,2.4574663639068604,1.0,1.0,0.0,5.0,106.2,380.40000000000003,1.027214680580452,nan,0.0,0.0,107.80000000000001,0.0,0.0,0.0,107.4,,,,,,,,,,,
narrow_corridors,0,1,adg_cbs,0.1539294719696045,1.0,1.0,0.0,5.0,58.2,268.20000000000005,1.779446262183829,nan,0.0,0.0,0.0,0.0,0.0,1.0,59.2,0.000365,0,0,0,0,0,0,0,0,2.903150495030138,
narrow_corridors,0,1,ha_cbs,0.2756373882293701,1.0,1.0,0.0,5.0,58.2,268.20000000000005,1.779446262183829,nan,0.0,0.0,0.0,0.0,0.0,1.0,59.2,0.0003495,0,0,0,0,0,0,0,0,2.903150495030138,
narrow_corridors,0,1,ha_cbs_mod,0.24614882469177246,1.0,1.0,0.0,5.0,58.2,268.20000000000005,1.779446262183829,nan,0.0,0.0,0.0,0.0,0.0,1.0,59.2,0.0003949,0,0,0,0,0,0,0,0,2.903150495030138,
narrow_corridors,0,1,ha_cbs_norepair,0.16580581665039062,1.0,1.0,0.0,5.0,58.2,268.20000000000005,1.779446262183829,nan,0.0,0.0,0.0,0.0,0.0,1.0,59.2,0.0003625,0,0,0,0,0,0,0,0,2.903150495030138,
narrow_corridors,0,1,mapf,2.569328546524048,1.0,1.0,0.0,5.0,57.4,263.20000000000005,1.8067744740282332,nan,0.0,0.0,2.599999999999998,0.0,106.0,107.0,58.6,0.016954399999999998,,,,,,,,,,0
narrow_corridors,0,1,pbc,2.788682699203491,1.0,1.0,0.0,5.0,110.6,389.8,1.0314077758093547,nan,0.0,0.0,111.0,0.0,0.0,0.0,111.8,,,,,,,,,,,
narrow_corridors,0,2,adg_cbs,0.17145085334777832,1.0,1.0,0.0,5.0,62.2,298.2,1.5824781199119313,nan,0.0,0.0,15.000000000000004,0.0,1.0,2.0,63.4,0.0004073,1,0,0,0,0,0,1,0,3.3161957127787973,
narrow_corridors,0,2,ha_cbs,0.33121824264526367,1.0,1.0,0.0,5.0,62.2,298.2,1.5824781199119313,nan,0.0,0.0,15.000000000000004,0.0,1.0,2.0,63.4,0.0004143,1,0,0,0,0,0,1,0,3.3161957127787973,
narrow_corridors,0,2,ha_cbs_mod,0.24393129348754883,1.0,1.0,0.0,5.0,62.2,298.2,1.5824781199119313,nan,0.0,0.0,15.000000000000004,0.0,1.0,2.0,63.4,0.0003965,1,0,0,0,0,0,1,0,3.3161957127787973,
narrow_corridors,0,2,ha_cbs_norepair,0.17410898208618164,1.0,1.0,0.0,5.0,62.2,298.2,1.5824781199119313,nan,0.0,0.0,15.000000000000004,0.0,0.0,1.0,63.4,0.0003944,0,0,0,0,0,0,0,0,3.3161957127787973,
narrow_corridors,0,2,mapf,2.7016279697418213,1.0,1.0,0.0,5.0,62.0,285.6,1.331,nan,0.0,0.0,9.000000000000007,0.0,114.0,115.0,63.2,0.017637100000000013,,,,,,,,,,0
narrow_corridors,0,2,pbc,3.5464935302734375,1.0,1.0,0.0,5.0,112.2,412.4,1.0330585656195876,nan,0.0,0.0,126.80000000000001,0.0,0.0,0.0,113.4,,,,,,,,,,,
narrow_corridors,0,3,adg_cbs,0.22129511833190918,1.0,1.0,0.0,5.0,61.4,281.4,1.7030008807983632,nan,0.0,0.0,14.199999999999996,0.0,2.0,3.0,62.4,0.00045390000000000003,2,0,0,0,0,0,2,0,2.732010800809877,
narrow_corridors,0,3,ha_cbs,0.28014349937438965,1.0,1.0,0.0,5.0,61.4,281.4,1.7030008807983632,nan,0.0,0.0,14.199999999999996,0.0,2.0,3.0,62.4,0.0004851,2,0,0,0,0,0,2,0,2.732010800809877,
narrow_corridors,0,3,ha_cbs_mod,0.2797081470489502,1.0,1.0,0.0,5.0,61.4,281.4,1.7030008807983632,nan,0.0,0.0,14.199999999999996,0.0,2.0,3.0,62.4,0.0006061,2,0,0,0,0,0,2,0,2.732010800809877,
narrow_corridors,0,3,ha_cbs_norepair,0.2112882137298584,1.0,1.0,0.0,5.0,61.4,281.4,1.7030008807983632,nan,0.0,0.0,14.199999999999996,0.0,0.0,1.0,62.4,0.0003718,0,0,0,0,0,0,0,0,2.7347308839040094,
narrow_corridors,0,3,mapf,2.6173529624938965,1.0,1.0,0.0,5.0,57.2,274.6,1.2529588979691233,nan,0.0,0.0,7.400000000000004,0.0,114.0,115.0,63.0,0.017105200000000004,,,,,,,,,,0
narrow_corridors,0,3,pbc,3.5099732875823975,1.0,1.0,0.0,5.0,114.2,401.80000000000007,1.0331239035081898,nan,0.0,0.0,121.0,0.0,0.0,0.0,115.4,,,,,,,,,,,
narrow_corridors,0,4,adg_cbs,0.17726683616638184,1.0,1.0,0.0,5.0,58.8,273.2,1.4239999999999995,nan,0.0,0.0,7.200000000000006,0.0,0.0,1.0,60.0,0.0003208,0,0,0,0,0,0,0,0,2.902678824480324,
narrow_corridors,0,4,ha_cbs,0.2318735122680664,1.0,1.0,0.0,5.0,58.8,273.2,1.4239999999999995,nan,0.0,0.0,7.200000000000006,0.0,0.0,1.0,60.0,0.0003854,0,0,0,0,0,0,0,0,2.902678824480324,
narrow_corridors,0,4,ha_cbs_mod,0.21619820594787598,1.0,1.0,0.0,5.0,58.8,273.2,1.4239999999999995,nan,0.0,0.0,7.200000000000006,0.0,0.0,1.0,60.0,0.000397,0,0,0,0,0,0,0,0,2.902678824480324,
narrow_corridors,0,4,ha_cbs_norepair,0.18128085136413574,1.0,1.0,0.0,5.0,58.8,273.2,1.4239999999999995,nan,0.0,0.0,7.200000000000006,0.0,0.0,1.0,60.0,0.0003629,0,0,0,0,0,0,0,0,2.902678824480324,
narrow_corridors,0,4,mapf,2.554473876953125,1.0,1.0,0.0,5.0,57.6,270.40000000000003,1.197,nan,0.0,0.0,5.0000000000000036,0.0,106.0,107.0,58.8,0.015583699999999997,,,,,,,,,,0
narrow_corridors,0,4,pbc,10.45447564125061,0.0,0.0,0.0,3.0,nan,nan,1.0300951412369634,nan,0.0,0.0,801.5999999999998,326.4,0.0,0.0,400.0,,,,,,,,,,,
narrow_corridors,5,0,adg_cbs,0.7335898876190186,1.0,1.0,0.0,5.0,70.2,318.2,1.3605355563159682,0.056080299571239424,37.80000000000001,16.0,14.799999999999994,0.0,5.0,6.0,71.2,0.00041459999999999994,5,0,0,0,0,0,5,0,3.207296191930679,
narrow_corridors,5,0,ha_cbs,1.463808536529541,1.0,1.0,0.0,5.0,77.4,323.79999999999995,1.808845488149832,0.09775479527879992,39.80000000000001,17.0,11.599999999999994,0.0,3.0,10.0,78.6,0.0084702,3,0,0,0,0,2,3,2,3.2309766669365807,
narrow_corridors,5,0,ha_cbs_mod,8.868730306625366,1.0,1.0,0.0,5.0,78.8,333.2,1.4053184692446046,0.04681879964287896,52.79999999999999,25.0,16.200000000000003,0.0,4.0,35.0,80.0,0.010646500000000003,3,0,1,0,0,10,3,11,2.5709289494753373,
narrow_corridors,5,0,ha_cbs_norepair,0.8870823383331299,1.0,1.0,0.0,5.0,77.4,323.79999999999995,1.808845488149832,0.09775479527879992,39.80000000000001,17.0,11.599999999999994,0.0,0.0,1.0,78.6,0.0072681,0,0,0,0,0,0,0,0,3.3058040626864513,
narrow_corridors,5,0,mapf,3.0025432109832764,1.0,1.0,0.0,5.0,69.4,307.0,1.3331245253163713,0.11629703349612967,37.599999999999994,19.0,8.000000000000004,0.0,128.0,129.0,70.6,0.0161231,,,,,,,,,,0
narrow_corridors,5,0,pbc,5.1061835289001465,1.0,1.0,0.0,5.0,109.4,418.8,1.0436560736181244,0.029410882339705968,50.800000000000026,23.0,118.4,0.0,0.0,0.0,110.6,,,,,,,,,,,
narrow_corridors,5,1,adg_cbs,0.49134254455566406,1.0,1.0,0.0,5.0,66.8,307.2,1.6993507583780343,0.044553338819890986,37.8,16.0,4.399999999999999,0.0,0.0,1.0,68.0,0.0002691,0,0,0,0,0,0,0,0,2.853107587985167,
narrow_corridors,5,1,ha_cbs,0.9646384716033936,1.0,1.0,0.0,5.0,66.2,312.4,1.3109241015405886,0.02343074902771913,43.2,14.0,4.199999999999999,0.0,0.0,1.0,67.4,0.0062743,0,0,0,0,0,0,0,0,3.219163396884181,
narrow_corridors,5,1,ha_cbs_mod,7.283306121826172,1.0,1.0,0.0,5.0,66.2,312.4,1.3109241015405886,0.02343074902771913,43.2,14.0,4.199999999999999,0.0,0.0,26.0,67.4,0.025985499999999998,0,0,0,0,0,9,0,9,3.219163396884181,
narrow_corridors,5,1,ha_cbs_norepair,0.5147991180419922,1.0,1.0,0.0,5.0,66.2,312.4,1.3109241015405886,0.02343074902771913,43.2,14.0,4.199999999999999,0.0,0.0,1.0,67.4,0.0064707,0,0,0,0,0,0,0,0,3.219163396884181,
narrow_corridors,5,1,mapf,2.8511667251586914,1.0,1.0,0.0,5.0,66.2,300.6,1.644001216544562,0.0906972987469854,35.79999999999999,15.0,2.3999999999999986,0.0,122.0,123.0,67.2,0.015821700000000005,,,,,,,,,,0
narrow_corridors,5,1,pbc,5.260664701461792,1.0,1.0,0.0,5.0,130.4,451.6,1.037891131092274,0.052810983706043584,68.19999999999999,26.0,134.0,0.0,0.0,0.0,131.6,,,,,,,,,,,
narrow_corridors,5,2,adg_cbs,0.5983903408050537,1.0,1.0,0.0,5.0,79.4,346.20000000000005,1.410196085656176,0.003605551275464085,56.00000000000001,30.0,23.600000000000012,0.0,3.0,4.0,80.6,0.00037329999999999997,3,0,0,0,0,0,3,0,3.301062761560408,
narrow_corridors,5,2,ha_cbs,1.044341802597046,1.0,1.0,0.0,5.0,83.2,361.4,1.595098743025021,0.021400934559032914,52.6,25.0,23.400000000000006,0.0,3.0,4.0,84.4,0.0074939,3,0,0,0,0,0,3,0,3.4398340898333437,
narrow_corridors,5,2,ha_cbs_mod,9.184327602386475,1.0,1.0,0.0,5.0,83.6,373.0,1.2590063542333692,0.036359317925395776,55.80000000000001,28.0,28.200000000000003,0.0,5.0,27.0,84.8,0.010167000000000002,5,0,0,0,0,7,4,8,3.0450981736169287,
narrow_corridors,5,2,ha_cbs_norepair,0.751990795135498,1.0,1.0,0.0,5.0,83.2,361.4,1.595098743025021,0.021400934559032914,52.6,25.0,23.400000000000006,0.0,0.0,1.0,84.4,0.0087114,0,0,0,0,0,0,0,0,3.466680029957627,
narrow_corridors,5,2,mapf,3.1697874069213867,1.0,1.0,0.0,5.0,78.2,328.40000000000003,1.208,0.01360147050873535,53.400000000000006,27.0,18.2,0.0,144.0,145.0,79.4,0.017656299999999996,,,,,,,,,,0
narrow_corridors,5,2,pbc,4.760307788848877,1.0,1.0,0.0,5.0,103.8,399.20000000000005,1.0400173075482926,0.012083045973594437,54.40000000000004,26.0,92.6,0.0,0.0,0.0,104.8,,,,,,,,,,,
narrow_corridors,5,3,adg_cbs,0.508772611618042,1.0,1.0,0.0,5.0,78.8,333.40000000000003,1.3710510566714869,0.08070935509592403,48.0,13.0,18.60000000000001,0.0,3.0,4.0,80.0,0.0004104,3,0,0,0,0,0,3,0,3.0052936667161165,
narrow_corridors,5,3,ha_cbs,0.8408255577087402,1.0,1.0,0.0,5.0,71.4,325.0,1.535312997404764,0.08429116205154615,35.400000000000006,9.0,14.799999999999999,0.0,3.0,4.0,72.6,0.010633999999999998,3,0,0,0,0,0,3,0,3.5703636281015267,
narrow_corridors,5,3,ha_cbs_mod,8.229741334915161,1.0,1.0,0.0,5.0,77.2,334.40000000000003,1.4497185933828678,0.06592419889539795,45.19999999999999,13.0,15.199999999999994,0.0,5.0,39.0,78.2,0.0155748,4,0,1,0,0,11,3,13,2.8978971504789652,
narrow_corridors,5,3,ha_cbs_norepair,0.5201072692871094,1.0,1.0,0.0,5.0,71.4,325.0,1.535312997404764,0.08429116205154615,35.400000000000006,9.0,14.799999999999999,0.0,0.0,1.0,72.6,0.0078724,0,0,0,0,0,0,0,0,3.5703761172031734,
narrow_corridors,5,3,mapf,3.0407214164733887,1.0,1.0,0.0,5.0,79.0,334.59999999999997,1.4521081226961028,0.11800423721205945,51.19999999999999,15.0,14.599999999999994,0.0,145.0,146.0,80.0,0.019050999999999995,,,,,,,,,,0
narrow_corridors,5,3,pbc,4.844372987747192,1.0,1.0,0.0,5.0,121.6,456.0,1.0314659470869603,0.013892443989450096,62.6,16.0,138.39999999999998,0.0,0.0,0.0,122.8,,,,,,,,,,,
narrow_corridors,5,4,adg_cbs,0.5693473815917969,1.0,1.0,0.0,5.0,78.2,329.59999999999997,1.479,0.0324499614791759,47.00000000000002,18.0,9.799999999999994,0.0,2.0,3.0,79.2,0.00038040000000000003,2,0,0,0,0,0,2,0,3.3963751392750257,
narrow_corridors,5,4,ha_cbs,0.9603474140167236,1.0,1.0,0.0,5.0,81.4,347.40000000000003,1.2987293790470746,0.028442925306655827,52.4,20.0,15.000000000000007,0.0,6.0,7.0,82.6,0.0077564999999999995,6,0,0,0,0,0,6,0,3.038926716853166,
narrow_corridors,5,4,ha_cbs_mod,9.59766411781311,1.0,1.0,0.0,5.0,79.4,349.79999999999995,1.330901949806972,0.026000000000000023,52.20000000000002,20.0,12.200000000000008,0.0,8.0,47.0,80.6,0.0273904,6,0,2,0,0,12,5,15,3.0401537530777634,
narrow_corridors,5,4,ha_cbs_norepair,0.5043962001800537,1.0,1.0,0.0,5.0,78.8,343.2,1.4997056377836282,0.028442925306655827,51.80000000000001,18.0,17.200000000000017,0.0,0.0,1.0,79.8,0.0070008,0,0,0,0,0,0,0,0,3.406236857445572,
narrow_corridors,5,4,mapf,2.6136815547943115,1.0,1.0,0.0,5.0,74.2,334.0,1.0830073868630814,0.029410882339705544,43.40000000000003,22.0,8.00000000000001,0.0,136.0,137.0,75.2,0.015686,,,,,,,,,,0
narrow_corridors,5,4,pbc,4.834291458129883,1.0,1.0,0.0,5.0,122.6,463.4,1.0300077669610068,0.06621933252457324,58.19999999999998,18.0,146.0,0.0,0.0,0.0,123.8,,,,,,,,,,,
narrow_corridors,10,0,adg_cbs,0.8402965068817139,1.0,1.0,0.0,5.0,88.2,389.20000000000005,1.1643062311952126,0.03710795063056027,70.0,42.0,33.2,0.0,9.0,10.0,89.4,0.0008234999999999998,9,0,0,0,0,0,9,0,2.820585499361699,
narrow_corridors,10,0,ha_cbs,1.6764914989471436,1.0,1.0,0.0,5.0,107.6,458.0,1.2838582476270495,0.008246211251235275,85.19999999999999,43.0,38.0,0.0,9.0,12.0,108.6,0.05332749999999999,9,0,0,0,0,1,9,1,3.3475567686364496,
narrow_corridors,10,0,ha_cbs_mod,15.45353651046753,1.0,1.0,0.0,5.0,94.6,417.6,1.21,0.022203603311174772,75.6,44.0,30.800000000000015,0.0,7.0,71.0,95.8,0.03721009999999999,7,0,0,0,0,22,6,23,3.761741734344639,
narrow_corridors,10,0,ha_cbs_norepair,1.0873923301696777,1.0,1.0,0.0,5.0,107.6,458.0,1.2838582476270495,0.008246211251235275,85.19999999999999,43.0,38.0,0.0,0.0,1.0,108.6,0.0388992,0,0,0,0,0,0,0,0,3.5425589702012665,
narrow_corridors,10,0,mapf,3.3601644039154053,1.0,1.0,0.0,5.0,87.2,400.6,1.0444232858376914,0.016124515496596922,68.40000000000002,46.0,27.999999999999993,0.0,160.0,161.0,88.4,0.025866800000000006,,,,,,,,,,0
narrow_corridors,10,0,pbc,6.2191243171691895,1.0,1.0,0.0,5.0,156.8,536.6,1.0320174417130747,0.020248456731316512,112.8,67.0,178.0,0.0,0.0,0.0,158.0,,,,,,,,,,,
narrow_corridors,10,1,adg_cbs,0.6747779846191406,1.0,1.0,0.0,5.0,83.6,368.4,1.5232393114675058,0.02860069929215014,63.599999999999994,45.0,14.40000000000001,0.0,5.0,6.0,84.6,0.0004221,5,0,0,0,0,0,5,0,3.0364099648935494,
narrow_corridors,10,1,ha_cbs,1.588214635848999,1.0,1.0,0.0,5.0,94.8,421.4,1.3210499612051014,0.04837354648979115,65.20000000000003,60.0,12.599999999999994,0.0,6.0,10.0,95.8,0.0390301,6,0,0,0,0,1,6,1,3.0131529851405126,
narrow_corridors,10,1,ha_cbs_mod,16.029098749160767,1.0,1.0,0.0,5.0,101.4,435.0,1.2713614749550974,0.008544003745317578,71.79999999999998,62.0,40.799999999999976,0.0,8.0,79.0,102.6,0.08956399999999999,8,0,0,0,0,24,7,25,3.153441485308221,
narrow_corridors,10,1,ha_cbs_norepair,0.7941498756408691,1.0,1.0,0.0,5.0,94.8,421.4,1.3210499612051014,0.04837354648979115,65.20000000000003,60.0,12.599999999999994,0.0,0.0,1.0,95.8,0.0402247,0,0,0,0,0,0,0,0,3.0511117564088783,
narrow_corridors,10,1,mapf,3.2083704471588135,1.0,1.0,0.0,5.0,80.6,379.4,1.0916340962062334,0.028999999999999946,58.99999999999999,45.0,2.6000000000000014,0.0,148.0,149.0,81.6,0.017731500000000004,,,,,,,,,,0
narrow_corridors,10,1,pbc,20.464951038360596,0.0,0.0,0.0,2.0,nan,nan,1.0301941564578978,0.01843908891458596,276.0,110.0,1196.7999999999997,291.59999999999997,0.0,0.0,400.0,,,,,,,,,,,
narrow_corridors,10,2,adg_cbs,1.0300369262695312,1.0,1.0,0.0,5.0,122.2,452.0,1.1991505326688556,0.039597979746446695,101.19999999999999,83.0,54.80000000000004,0.0,15.0,16.0,123.2,0.0007298000000000001,15,0,0,0,0,0,15,0,3.887779346932705,
narrow_corridors,10,2,ha_cbs,2.1862640380859375,1.0,1.0,0.0,5.0,106.4,421.0,1.299086602194019,0.03436568055487944,76.59999999999998,57.0,40.599999999999994,0.0,12.0,30.0,107.6,0.05073809999999998,12,0,0,0,0,6,12,6,2.9945462437244412,
narrow_corridors,10,2,ha_cbs_mod,15.367320537567139,1.0,1.0,0.0,5.0,108.4,406.0,1.7399037329691547,0.042485291572496094,81.2,53.0,33.400000000000006,0.0,6.0,57.0,109.6,0.023585399999999996,6,0,0,0,0,18,6,18,3.126559334739618,
narrow_corridors,10,2,ha_cbs_norepair,0.9776248931884766,1.0,1.0,0.0,5.0,106.4,421.0,1.299086602194019,0.03436568055487944,76.59999999999998,57.0,40.599999999999994,0.0,0.0,1.0,107.6,0.0462815,0,0,0,0,0,0,0,0,3.208306900909254,
narrow_corridors,10,2,mapf,5.279969215393066,1.0,1.0,0.0,5.0,128.6,434.79999999999995,0.9310128892770498,0.017492855684536183,100.00000000000004,78.0,41.8,0.0,236.0,237.0,129.8,0.026953900000000013,,,,,,,,,,0
narrow_corridors,10,2,pbc,7.699106931686401,1.0,1.0,0.0,5.0,174.2,596.0,1.0315604684166604,0.007810249675906221,145.80000000000004,103.0,193.79999999999995,0.0,0.0,0.0,175.6,,,,,,,,,,,
narrow_corridors,10,3,adg_cbs,1.0698587894439697,1.0,1.0,0.0,5.0,103.0,405.6,1.3236411900511407,0.05889821729050917,81.40000000000002,45.0,39.00000000000001,0.0,10.0,11.0,104.2,0.0007581000000000002,10,0,0,0,0,0,10,0,3.6190622675045465,
narrow_corridors,10,3,ha_cbs,2.304997205734253,1.0,1.0,0.0,5.0,121.8,449.8,1.2004815700376246,0.025495097567964094,101.19999999999999,70.0,40.600000000000016,0.0,11.0,15.0,123.0,0.08218250000000002,11,0,0,0,0,1,11,1,3.1510817999664615,
narrow_corridors,10,3,ha_cbs_mod,14.88912582397461,1.0,1.0,0.0,5.0,95.6,414.0,1.442152904514636,0.03721558813185688,83.8,57.0,48.20000000000003,0.0,7.0,69.0,96.8,0.2633925999999999,7,0,0,0,0,23,7,23,3.493618017206396,
narrow_corridors,10,3,ha_cbs_norepair,1.1658170223236084,1.0,1.0,0.0,5.0,111.2,449.0,1.4895600021482853,0.05091168824543115,90.60000000000001,62.0,38.59999999999999,0.0,0.0,1.0,112.4,0.0744353,0,0,0,0,0,0,0,0,3.684359937761852,
narrow_corridors,10,3,mapf,3.9108543395996094,1.0,1.0,0.0,5.0,88.4,383.20000000000005,1.1626736429454312,0.021095023109729095,72.39999999999995,41.0,27.39999999999999,0.0,162.0,163.0,89.6,0.026544800000000004,,,,,,,,,,0
narrow_corridors,10,3,pbc,6.072036981582642,1.0,1.0,0.0,5.0,135.0,512.1999999999999,1.0470396363080055,0.010049875621121153,109.8,62.0,159.79999999999998,0.0,0.0,0.0,136.0,,,,,,,,,,,
